campaign_id,contract_date,start_date,end_date,ad_format,budget,cpm,currency,imp_delivered,Daily_FX,Budget_USD,CPM_USD,Sales_USD
2fae739d-2611-463a-880e-c99d687946d6,11/2/2022,12/31/2022,12/31/2022,carousel,"11,000",0.57,USD,0,0.9817,"$11,000.00",$0.57,$0.00
160358e3-d063-4e4d-bbde-fc0cb3d74b56,3/2/2023,8/30/2023,8/30/2023,story,"12,000",2.98,USD,0,1.0596,"$12,000.00",$2.98,$0.00
b51823e9-8f15-44e3-9ae6-96459ebc0985,6/29/2022,8/18/2023,11/26/2023,video,"9,000",0.43,EUR,0,1.0439,"$9,395.10",$0.45,$0.00
16f112aa-4fdc-4a87-8c45-c59d1bb96f04,3/16/2023,5/24/2023,5/24/2023,video,"8,000",0.29,USD,"15,384,777",1.0605,"$8,000.00",$0.29,"$4,461.59"
7636d35c-0da8-43af-b878-e6bb1d3b8ab2,2/6/2023,2/6/2023,2/6/2023,video,"8,000",0.31,USD,0,1.073,"$8,000.00",$0.31,$0.00
5a1e0138-f42a-451a-a4ce-dc396572feb2,4/2/2023,4/2/2023,11/21/2023,image,"13,000",2.32,EUR,"1,711,032",1.0839,"$14,090.70",$2.51,"$4,302.64"
bf2ee429-4d1d-4932-be81-005fe00e4423,10/26/2022,3/16/2023,3/16/2023,carousel,"7,000",0.5,EUR,0,1.0077,"$7,053.90",$0.50,$0.00
f2913f32-2ecb-45a4-8df0-51884017bed1,9/13/2022,3/4/2023,3/4/2023,video,"13,000",2.41,EUR,0,0.997,"$12,961.00",$2.40,$0.00
9930a6b9-d222-48f5-ba22-d84938c97038,3/27/2023,9/21/2023,9/21/2023,carousel,"11,000",2.3,USD,0,1.0796,"$11,000.00",$2.30,$0.00
fd651065-a161-4249-9dac-5ed47ece4d83,9/20/2022,12/29/2022,1/12/2023,image,"9,000",0.43,USD,0,0.997,"$9,000.00",$0.43,$0.00
42fb5c5a-41bb-4ca3-87f2-20f903dfa2f0,6/27/2023,6/27/2023,9/6/2023,carousel,"5,000",0.86,USD,0,1.0891,"$5,000.00",$0.86,$0.00
5fa6dfc3-ed20-4a69-bc1a-532b0860e251,3/25/2023,3/25/2023,2/5/2024,carousel,"11,000",0.06,EUR,"139,911,935",1.0759,"$11,834.90",$0.06,"$9,031.88"
19c60e71-ab77-4b7b-ae98-ef02b388e679,2/14/2023,2/14/2023,10/8/2023,story,"14,000",0.9,USD,"12,228,722",1.0735,"$14,000.00",$0.90,"$11,005.85"
c945574f-0ef5-4b9a-bd94-56be3cdfb42b,12/20/2022,2/16/2023,11/5/2023,image,"9,000",1.86,USD,"1,038,502",1.0621,"$9,000.00",$1.86,"$1,931.61"
e62bdf14-2ef0-4821-af29-d21369e868b3,1/4/2023,1/4/2023,3/30/2023,carousel,"13,000",0.05,USD,0,1.0599,"$13,000.00",$0.05,$0.00
5d7502df-9980-4100-ba47-a39e87805f4c,12/18/2022,4/22/2023,4/22/2023,image,"18,000",2.64,USD,"1,606,880",1.0582,"$18,000.00",$2.64,"$4,242.16"
c48f2665-ee2a-43f0-a315-f44f40571d8a,1/16/2023,12/21/2023,12/21/2023,carousel,"13,000",1.21,USD,0,1.0816,"$13,000.00",$1.21,$0.00
bf856cac-4cf5-4b96-944d-1dc8d0db0059,2/23/2023,12/26/2023,12/26/2023,video,"11,000",2.79,USD,0,1.0595,"$11,000.00",$2.79,$0.00
f93c8b75-8d0f-47ca-814c-95464ec4f87d,5/14/2023,10/27/2023,10/27/2023,image,"18,000",2.2,USD,0,1.0848,"$18,000.00",$2.20,$0.00
46899be8-f3b5-4b4a-a93b-fbd728767f5f,11/11/2022,11/11/2022,7/5/2023,story,"2,000",0.69,USD,"464,535",1.0352,"$2,000.00",$0.69,$320.53
fb7b0554-3c59-4a01-bfdd-1d1caf490107,6/9/2023,6/9/2023,9/24/2023,video,"9,000",0.56,USD,"14,297,224",1.0747,"$9,000.00",$0.56,"$8,006.45"
6079b45c-46a4-438d-bef1-7f9d03e6aff3,8/26/2022,3/20/2023,7/9/2023,image,"11,000",2.36,USD,"95,684",0.9961,"$11,000.00",$2.36,$225.81
fa19b242-6b35-4aaa-8002-c48068d5f02d,2/27/2023,10/24/2023,2/26/2024,story,"11,000",0.41,EUR,0,1.0607,"$11,667.70",$0.43,$0.00
25aefd88-a3fa-4182-967b-f1bbcaba216f,6/10/2023,6/10/2023,8/24/2023,image,"10,000",1.65,USD,"999,237",1.0747,"$10,000.00",$1.65,"$1,648.74"
79ac872b-4d27-4093-b3ae-2779546cdc2b,6/1/2023,6/6/2023,6/6/2023,video,"8,000",2.28,USD,"127,025",1.0761,"$8,000.00",$2.28,$289.62
de8f3e74-e96a-49b7-a2ae-220f7cc0a4cd,5/22/2023,5/22/2023,5/22/2023,story,"16,000",2.74,USD,"1,235,543",1.0811,"$16,000.00",$2.74,"$3,385.39"
5b0ce95e-b3e5-4a4e-8476-e10e1fc0604c,1/29/2023,2/1/2023,4/5/2023,video,"8,000",0.93,USD,"4,717,921",1.0867,"$8,000.00",$0.93,"$4,387.67"
40a2c4e3-ae93-46de-be97-d785fdc25b71,1/26/2023,1/26/2023,7/15/2023,story,"5,000",1.3,USD,"699,556",1.0889,"$5,000.00",$1.30,$909.42
133b1970-94b8-4c1a-8920-f9cb14fc6c07,12/3/2022,5/27/2023,1/1/2024,video,"12,000",2.88,USD,"1,334,479",1.0538,"$12,000.00",$2.88,"$3,843.30"
b4c9a5fb-93e7-40d3-a54b-a27eafcd06ac,11/20/2022,12/25/2022,5/10/2023,story,"10,000",1.1,EUR,"4,736,716",1.0324,"$10,324.00",$1.14,"$5,379.20"
bdee060d-e6ff-440e-ba57-27084f37d152,5/23/2023,8/8/2023,8/8/2023,carousel,"9,000",0.64,EUR,0,1.0768,"$9,691.20",$0.69,$0.00
7787f7ca-08e4-462a-b89d-b598bed3c365,7/27/2022,8/2/2022,10/2/2023,story,"19,000",0.07,EUR,"11,220,489",1.0202,"$19,383.80",$0.07,$801.30
22cd004d-fc31-4f2b-9346-89e5a8c15689,7/16/2022,11/16/2023,3/11/2024,carousel,"16,000",1.81,USD,0,1.0087,"$16,000.00",$1.81,$0.00
6fa69138-650c-401b-8680-011a7745f4e8,7/26/2022,3/30/2023,3/6/2024,image,"8,000",2.62,USD,"1,874,812",1.0114,"$8,000.00",$2.62,"$4,912.01"
f9a89683-8621-49d6-8b41-f040979369bc,3/7/2023,6/12/2023,6/12/2023,story,"10,000",1.09,EUR,"8,429,046",1.0547,"$10,547.00",$1.15,"$9,690.23"
9ecd8fd0-4673-4b1c-847d-21102a78b224,6/25/2022,7/16/2022,12/11/2022,story,"13,000",2.89,USD,0,1.0554,"$13,000.00",$2.89,$0.00
09335e01-35de-409a-9977-d70a62ede5cc,6/17/2023,6/17/2023,6/17/2023,image,"13,000",2.61,EUR,"504,358",1.0933,"$14,212.90",$2.85,"$1,439.19"
efef3bc5-62f3-4c11-b838-aae651234ceb,2/16/2023,4/9/2023,4/9/2023,carousel,"11,000",2.38,USD,"1,144,146",1.0668,"$11,000.00",$2.38,"$2,723.07"
44d5a1b2-7eb9-4230-8ca2-28e382e301bf,9/17/2022,3/28/2023,3/28/2023,video,"11,000",2.4,EUR,0,1.0015,"$11,016.50",$2.40,$0.00
84c99c89-bc7c-492d-8a2c-2ee95f6dfcac,5/6/2023,5/6/2023,5/19/2023,story,"12,000",0.22,USD,"50,399,327",1.1017,"$12,000.00",$0.22,"$11,087.85"
d3fdaea4-afcb-46a4-9502-db67adf686b0,8/19/2022,9/10/2023,9/10/2023,carousel,"7,000",1,USD,0,1.0034,"$7,000.00",$1.00,$0.00
3f9646aa-cb6f-4c8a-a8a2-25fd0280606b,11/3/2022,11/30/2023,11/30/2023,carousel,"10,000",0.36,EUR,0,0.9751,"$9,751.00",$0.35,$0.00
90839230-8285-4eea-b4bf-999a6c532ae2,7/29/2022,2/18/2023,10/23/2023,image,"9,000",1.28,EUR,"6,537,034",1.0218,"$9,196.20",$1.31,"$8,549.81"
861beb2c-7ee4-472c-bfcb-9007a84fc401,5/23/2023,5/23/2023,12/7/2023,video,"12,000",2.98,USD,"1,320,057",1.0768,"$12,000.00",$2.98,"$3,933.77"
38f05157-d2fc-4bb6-b01e-90e9a43d8c63,8/27/2022,3/6/2023,3/6/2023,carousel,"11,000",2.24,USD,0,0.9961,"$11,000.00",$2.24,$0.00
582abe71-7bfb-4213-9d09-355955fa5167,7/6/2022,6/23/2023,6/23/2023,story,"14,000",1.25,USD,"8,229,422",1.0181,"$14,000.00",$1.25,"$10,286.78"
e0159e64-599b-49ab-a2c4-0523c20a1650,8/21/2022,9/16/2023,12/20/2023,image,"6,000",0.58,EUR,0,1.0034,"$6,020.40",$0.58,$0.00
ca00a9dd-b1d0-440b-82b0-5cf27dc5de5c,1/12/2023,12/5/2023,12/5/2023,story,"11,000",0.82,EUR,0,1.0846,"$11,930.60",$0.89,$0.00
e87c9444-95e9-416f-9482-4b352359f831,1/15/2023,1/15/2023,5/7/2023,image,"7,000",1.57,EUR,"865,669",1.0828,"$7,579.60",$1.70,"$1,471.63"
5e1086be-9ec5-405b-b65c-693fd12a21a5,1/30/2023,1/30/2023,3/18/2023,video,"7,000",1.94,USD,0,1.0844,"$7,000.00",$1.94,$0.00
86e990a3-8dbd-4e82-b449-e264d5e9e56b,6/29/2023,6/29/2023,12/23/2023,story,"7,000",2.5,USD,0,1.0891,"$7,000.00",$2.50,$0.00
6476413d-30fa-4b29-b540-37df1b3e80c0,7/21/2022,5/24/2023,5/24/2023,video,"12,000",2.3,EUR,"4,152,016",1.0228,"$12,273.60",$2.35,"$9,767.37"
23bf195e-dc69-47c3-8872-1afe2015ea94,3/18/2023,3/18/2023,3/18/2023,image,"11,000",2.98,USD,0,1.0666,"$11,000.00",$2.98,$0.00
4c151b64-5a76-4b60-9cf4-a31b6b7f8c57,7/7/2022,7/25/2022,1/7/2023,carousel,"9,000",0.79,EUR,0,1.0159,"$9,143.10",$0.80,$0.00
cee53955-d541-45f5-aeb9-ef4382f85a12,7/17/2022,3/4/2023,11/10/2023,story,"12,000",0.55,EUR,"21,426,381",1.0087,"$12,104.40",$0.55,"$11,887.03"
3b581aff-cd30-47d6-9513-36cfab323112,2/24/2023,2/24/2023,8/14/2023,video,"5,000",0.86,USD,"2,224,330",1.0546,"$5,000.00",$0.86,"$1,912.92"
39d3b33d-ac6e-405a-b1b1-53c2c21e990d,10/22/2022,3/10/2023,3/3/2024,video,"15,000",2.44,USD,"5,426,964",0.986,"$15,000.00",$2.44,"$13,241.79"
e2aa770f-7dec-4b55-986a-72516f4a2bc4,9/16/2022,5/11/2023,7/7/2023,video,"10,000",2.93,USD,"115,244",1.0015,"$10,000.00",$2.93,$337.66
37f41742-07fd-44fe-be1c-2022d2ec8d3d,7/9/2022,7/9/2022,6/5/2023,video,"13,000",2.25,USD,"1,684,760",1.0183,"$13,000.00",$2.25,"$3,790.71"
e9fedee8-807f-48ce-81d0-e89c32549722,2/7/2023,6/14/2023,3/11/2024,story,"16,000",1.33,USD,"8,044,207",1.0723,"$16,000.00",$1.33,"$10,698.80"
008d2ff6-7bfb-4505-82d2-22cc1c11261e,3/24/2023,3/24/2023,8/30/2023,story,"11,000",2.22,USD,"3,760,831",1.0759,"$11,000.00",$2.22,"$8,349.04"
1103c9ae-09c1-445c-a75f-1ff2533cde31,7/2/2022,8/21/2022,8/21/2022,video,"12,000",1.41,EUR,0,1.0428,"$12,513.60",$1.47,$0.00
088433e1-43bc-464e-b9e9-a62e97038a0a,7/14/2022,12/6/2023,1/5/2024,video,"6,000",2.84,USD,0,1.0016,"$6,000.00",$2.84,$0.00
538aa6b1-93b8-444f-9c85-581aad982146,1/14/2023,10/26/2023,10/26/2023,carousel,"7,000",0.07,EUR,0,1.0828,"$7,579.60",$0.08,$0.00
be726c06-dd00-462d-a4bd-72c83213513d,2/4/2023,2/4/2023,10/11/2023,carousel,"9,000",1.02,USD,"804,656",1.0793,"$9,000.00",$1.02,$820.75
46a267e7-6b53-43a3-bd59-a9d4216cd10b,4/4/2023,12/13/2023,12/13/2023,image,"15,000",1.41,EUR,0,1.0952,"$16,428.00",$1.54,$0.00
63a91f97-b014-43a2-bf0c-dd4704dcbe9b,2/11/2023,12/1/2023,12/1/2023,story,"18,000",0.68,EUR,0,1.0675,"$19,215.00",$0.73,$0.00
2be7960c-8309-47ed-8561-6e175372a4fa,5/21/2023,5/21/2023,9/9/2023,carousel,"9,000",1.95,EUR,"3,405,442",1.0802,"$9,721.80",$2.11,"$7,173.19"
87e3c024-b77c-4720-bc53-0b472fcd7d4d,12/21/2022,12/21/2022,1/1/2024,carousel,"9,000",1.74,EUR,"243,862",1.0603,"$9,542.70",$1.84,$449.91
ed8d2f8f-6d36-4a56-a0cd-4ac32dbb56e4,11/21/2022,12/25/2023,12/25/2023,carousel,"17,000",2.38,USD,0,1.0241,"$17,000.00",$2.38,$0.00
ec7db562-5579-4f88-98a2-43c57a6d6c2c,1/27/2023,3/6/2023,3/6/2023,image,"10,000",1.26,USD,0,1.0867,"$10,000.00",$1.26,$0.00
50da9f1a-d04c-43ca-8ef2-faa437c51404,2/11/2023,2/11/2023,6/21/2023,video,"13,000",1.48,EUR,"3,179,310",1.0675,"$13,877.50",$1.58,"$5,022.99"
589d3a1a-3b31-45a6-a707-e6f9fe91b1f4,4/6/2023,5/28/2023,5/28/2023,image,"9,000",2.37,EUR,"2,326,353",1.092,"$9,828.00",$2.59,"$6,020.69"
bae18c31-7877-4441-abae-0848bd7c3069,9/12/2022,11/8/2022,11/12/2022,image,"7,000",1.19,EUR,0,1.0119,"$7,083.30",$1.20,$0.00
595c57f0-a615-46b2-af67-d7cc05508d55,12/29/2022,12/29/2022,2/24/2023,story,"9,000",2.15,EUR,0,1.0661,"$9,594.90",$2.29,$0.00
08b8db0a-91df-41e0-9a8f-9d82657ed7ec,4/7/2023,8/22/2023,3/18/2024,image,"12,000",0.47,USD,0,1.0897,"$12,000.00",$0.47,$0.00
28c40964-a56e-4c4f-b983-5b2d1cdf9109,9/8/2022,8/9/2023,8/9/2023,carousel,"15,000",0.75,USD,0,0.9994,"$15,000.00",$0.75,$0.00
9ee9f561-1d54-4f0d-90d2-9c641af3118d,5/8/2023,8/29/2023,8/29/2023,image,"6,000",1.47,USD,0,1.1004,"$6,000.00",$1.47,$0.00
5af53c1a-bb6b-40e0-b49b-1f757e5d4653,3/25/2023,3/25/2023,3/25/2023,image,"7,000",0.95,EUR,0,1.0759,"$7,531.30",$1.02,$0.00
4fb4a55f-4a01-4e73-868e-c3c9aa5c57f6,5/4/2023,5/4/2023,8/3/2023,image,"6,000",1.52,USD,"363,805",1.1011,"$6,000.00",$1.52,$552.98
d449bf8d-cbd9-491f-a2d7-c58bb8db426d,9/30/2022,4/29/2023,2/22/2024,image,"18,000",2.06,USD,"8,505,282",0.9799,"$18,000.00",$2.06,"$17,520.88"
323b236c-ced1-410a-809f-8d461fe152bc,8/11/2022,1/18/2023,5/18/2023,carousel,"8,000",2.31,USD,"3,124,466",1.0317,"$8,000.00",$2.31,"$7,217.52"
65d26027-e5f0-43eb-b2eb-3c12fa651d97,10/30/2022,9/1/2023,10/2/2023,carousel,"13,000",0.83,EUR,0,0.9963,"$12,951.90",$0.83,$0.00
14ac72bb-4217-4df9-a82f-c0684b7e729e,11/24/2022,1/11/2023,3/21/2023,story,"11,000",2.14,USD,0,1.0408,"$11,000.00",$2.14,$0.00
7b20ffe7-32ba-410f-b213-4f1ed739151d,5/30/2023,5/30/2023,9/14/2023,carousel,"9,000",1.4,USD,"900,120",1.0733,"$9,000.00",$1.40,"$1,260.17"
3cdd5d12-423a-467c-a0d5-a3abf6879677,11/24/2022,10/7/2023,10/7/2023,video,"7,000",1.96,EUR,0,1.0408,"$7,285.60",$2.04,$0.00
4b3ac209-2f05-4067-a771-b2a731dce124,3/24/2023,11/20/2023,11/20/2023,video,"8,000",0.08,USD,0,1.0759,"$8,000.00",$0.08,$0.00
fbdbee5c-4103-4d36-82bf-236dd1a2ad19,6/22/2023,6/22/2023,6/22/2023,video,"9,000",0.64,USD,"12,764,766",1.0956,"$9,000.00",$0.64,"$8,169.45"
d9a6b69a-49f4-4be0-be8c-642bbfc265b4,8/21/2022,10/22/2023,10/22/2023,video,"12,000",1.09,USD,0,1.0034,"$12,000.00",$1.09,$0.00
953e697a-4804-4199-8846-ae68f2d6509f,5/13/2023,12/25/2023,12/25/2023,image,"9,000",1.57,USD,0,1.0848,"$9,000.00",$1.57,$0.00
d972bf86-50e6-4b56-9e49-9052253dc2c8,6/30/2022,7/5/2023,7/5/2023,story,"13,000",2.66,USD,0,1.0482,"$13,000.00",$2.66,$0.00
59f25716-9dd9-4cca-8a73-64a100f505cc,2/12/2023,2/12/2023,3/9/2024,image,"14,000",2.73,USD,"4,435,648",1.0675,"$14,000.00",$2.73,"$12,109.32"
b2b67873-0b16-4ca7-a43b-836fd0c7c9d2,6/30/2022,12/28/2023,12/28/2023,carousel,"10,000",2.87,EUR,0,1.0482,"$10,482.00",$3.01,$0.00
4139fb8c-f1cd-4ed1-9e3b-2f2353eb95ee,5/5/2023,5/5/2023,7/17/2023,video,"7,000",0.97,USD,"118,132",1.1017,"$7,000.00",$0.97,$114.59
238c99cb-8d4c-4471-a429-55821822637e,6/7/2023,6/7/2023,6/7/2023,image,"5,000",2.02,USD,"556,481",1.0697,"$5,000.00",$2.02,"$1,124.09"
86cab0f1-fd19-44f9-b63d-dcf5909b87c6,12/16/2022,12/16/2022,11/22/2023,image,"7,000",0.49,EUR,"9,641,949",1.0582,"$7,407.40",$0.52,"$4,999.52"
3b92e609-1175-4407-9203-de6e22664c1b,11/13/2022,4/28/2023,9/15/2023,video,"8,000",0.16,EUR,"27,343,277",1.0352,"$8,281.60",$0.17,"$4,528.92"
fb8a71a6-864b-4f3d-833d-b1b26ad1c5b8,2/9/2023,4/13/2023,11/27/2023,carousel,"6,000",0.27,EUR,"16,617,676",1.0736,"$6,441.60",$0.29,"$4,817.00"
8a4c8eb7-1a4d-4bb9-ae89-be266c25805a,7/25/2022,7/2/2023,7/2/2023,carousel,"6,000",0.88,USD,0,1.022,"$6,000.00",$0.88,$0.00
cf9b4825-8a64-493c-841e-9fc148fae4df,10/9/2022,9/12/2023,9/12/2023,story,"12,000",1.67,USD,0,0.9741,"$12,000.00",$1.67,$0.00
15662ca9-c082-4456-b185-8c8e14bb3899,1/26/2023,9/16/2023,9/16/2023,story,"10,000",2.19,USD,0,1.0889,"$10,000.00",$2.19,$0.00
b3c545a1-d4c7-43e1-b2d9-e4f64f080385,11/23/2022,11/23/2022,2/27/2023,story,"9,000",1.6,EUR,0,1.0395,"$9,355.50",$1.66,$0.00
534772fc-a116-46a3-9314-3f6f20d5f164,1/19/2023,1/19/2023,1/19/2023,image,"7,000",2.89,USD,0,1.0827,"$7,000.00",$2.89,$0.00
e410d1f3-6fbf-4a60-ada4-61beea427917,10/22/2022,10/22/2022,3/5/2023,image,"12,000",0.08,EUR,0,0.986,"$11,832.00",$0.08,$0.00
f08e735d-8dff-401e-afb8-43fa337ded33,9/10/2022,2/3/2023,2/3/2023,video,"9,000",1.44,USD,0,1.0039,"$9,000.00",$1.44,$0.00
5261dc9e-b32d-4fc7-ac6d-672a2d43e608,1/11/2023,1/11/2023,1/11/2023,image,"8,000",2.79,USD,0,1.0755,"$8,000.00",$2.79,$0.00
a0e4dcd6-191c-44e3-89f8-2af477be5b1a,5/28/2023,9/29/2023,9/29/2023,video,"11,000",0.56,EUR,0,1.0724,"$11,796.40",$0.60,$0.00
8bf953f1-07e0-4223-bf06-292c26b2d7f5,3/17/2023,12/21/2023,12/21/2023,video,"12,000",2.58,USD,0,1.0666,"$12,000.00",$2.58,$0.00
a7c4b383-1128-4f1c-a4bc-629f1472992f,8/7/2022,3/26/2023,3/28/2023,video,"12,000",1.62,USD,0,1.0181,"$12,000.00",$1.62,$0.00
9cd3392d-e0db-4053-9253-ef9dceb76f27,2/4/2023,5/29/2023,5/29/2023,image,"12,000",2.83,EUR,"3,040,083",1.0793,"$12,951.60",$3.05,"$9,285.69"
b70c2b37-97fb-474d-8cb4-7f22d7f4d341,3/19/2023,9/14/2023,9/14/2023,story,"8,000",2.6,USD,0,1.0666,"$8,000.00",$2.60,$0.00
b1db0f1a-6a6d-4cf4-9010-18566d131e0e,6/8/2023,11/18/2023,11/18/2023,video,"6,000",0.44,EUR,0,1.0781,"$6,468.60",$0.47,$0.00
2dbbb909-226b-4094-99cc-7588e585f145,8/13/2022,6/19/2023,6/19/2023,story,"7,000",0.45,EUR,"9,533,584",1.0258,"$7,180.60",$0.46,"$4,400.80"
71a266d8-1fa5-4b7e-8d59-293fe1abc6cc,4/24/2023,11/4/2023,11/4/2023,carousel,"12,000",1.43,USD,0,1.1041,"$12,000.00",$1.43,$0.00
5691efa6-8657-472f-8755-b7e6d65ce5a2,8/12/2022,10/19/2023,11/8/2023,video,"9,000",1.68,USD,0,1.0258,"$9,000.00",$1.68,$0.00
0e31d425-f921-434a-b634-acc606e51b80,8/15/2022,12/21/2023,12/21/2023,video,"9,000",0.25,EUR,0,1.016,"$9,144.00",$0.25,$0.00
7971b8e6-a6b9-4bf1-b010-3179d3125c6b,12/12/2022,12/12/2022,5/26/2023,story,"12,000",0.49,EUR,"18,164,251",1.0535,"$12,642.00",$0.52,"$9,376.66"
2ba17fcf-6202-49fd-9242-dc57c83a0d5a,5/27/2023,5/27/2023,8/19/2023,image,"11,000",0.01,USD,"750,835,351",1.0724,"$11,000.00",$0.01,"$7,508.35"
4ad4a2de-0262-4658-a0f5-1b582d48ac4d,2/22/2023,6/9/2023,2/15/2024,carousel,"11,000",0.31,USD,"25,568,937",1.0601,"$11,000.00",$0.31,"$7,926.37"
f2063387-fab2-4e4b-b539-63a37768a405,9/3/2022,7/31/2023,7/31/2023,story,"13,000",2.7,USD,0,0.9951,"$13,000.00",$2.70,$0.00
b2b11fd6-333c-4a9b-9706-488f14bf6b79,10/3/2022,10/17/2023,10/17/2023,story,"13,000",2.29,USD,0,0.9824,"$13,000.00",$2.29,$0.00
462dbb6d-d7dc-4d8b-a364-875e09e15d6c,5/12/2023,9/28/2023,9/28/2023,image,"9,000",2.11,USD,0,1.0848,"$9,000.00",$2.11,$0.00
d61cd0e1-07ab-45ed-b1a9-d25641dcc35d,3/1/2023,9/11/2023,9/11/2023,image,"5,000",2.05,USD,0,1.0665,"$5,000.00",$2.05,$0.00
ea5b41cb-4a94-4886-a9b7-9a6ba3174513,6/23/2022,12/29/2023,12/29/2023,video,"8,000",1.14,USD,0,1.0523,"$8,000.00",$1.14,$0.00
0800b589-9f82-4bab-8983-c894e9bc5131,3/20/2023,7/10/2023,7/10/2023,story,"10,000",2.75,USD,0,1.0719,"$10,000.00",$2.75,$0.00
1137b5c4-3ca7-48fd-8c30-8b27f82c4903,12/3/2022,12/18/2023,12/18/2023,image,"6,000",0.28,EUR,0,1.0538,"$6,322.80",$0.30,$0.00
1eb6f06f-a2bb-4ec9-add5-a3fbe2d9588d,12/10/2022,12/14/2022,2/24/2024,story,"8,000",0.19,EUR,"34,184,363",1.053,"$8,424.00",$0.20,"$6,839.27"
6a168244-c067-42e3-8705-984ea92534a9,9/29/2022,4/22/2023,4/22/2023,image,"8,000",2.13,USD,"333,018",0.9814,"$8,000.00",$2.13,$709.33
bfca0bd4-3005-42b5-b567-054b6ae0f39b,4/8/2023,9/5/2023,9/5/2023,carousel,"7,000",0.87,USD,0,1.0897,"$7,000.00",$0.87,$0.00
97a44e67-d04f-4c5a-96d0-6bd74bb81995,12/26/2022,12/26/2022,12/26/2022,carousel,"9,000",0.67,USD,0,1.0635,"$9,000.00",$0.67,$0.00
bee51fee-ce38-41ce-bcf3-da43d2bd3505,11/12/2022,2/15/2023,2/15/2023,carousel,"5,000",0.67,EUR,0,1.0352,"$5,176.00",$0.69,$0.00
d0a12bf9-e100-4fe5-a21d-da9b3d4715be,1/17/2023,1/17/2023,2/11/2024,image,"9,000",2.57,EUR,"1,499,266",1.0788,"$9,709.20",$2.77,"$4,156.74"
a02e5f78-15b2-46b9-a60b-54cd43597f01,12/17/2022,4/2/2023,12/17/2023,image,"8,000",0.72,USD,"6,369,324",1.0582,"$8,000.00",$0.72,"$4,585.91"
c62ffdde-3188-4f51-8d22-e674e06a81cd,6/5/2023,6/5/2023,6/5/2023,image,"8,000",2.8,EUR,"78,816",1.0712,"$8,569.60",$3.00,$236.40
88574a1f-48e9-4da5-99bd-64fb887cec51,5/18/2023,8/23/2023,8/23/2023,story,"13,000",2.72,USD,0,1.0769,"$13,000.00",$2.72,$0.00
74399249-a480-439d-a45c-1d3632d3d626,7/5/2022,9/18/2023,9/18/2023,carousel,"12,000",1.79,USD,0,1.0266,"$12,000.00",$1.79,$0.00
2d0cd52f-de86-405f-98fa-969a452c8837,5/13/2023,10/3/2023,10/3/2023,story,"15,000",1.03,USD,0,1.0848,"$15,000.00",$1.03,$0.00
d183e9f1-d659-4d38-b640-30ed5e7b0aff,8/1/2022,6/18/2023,6/18/2023,video,"7,000",1.5,USD,"2,488,162",1.0261,"$7,000.00",$1.50,"$3,732.24"
e0e2810d-f217-47d4-9e63-7a810ab12e82,11/8/2022,6/22/2023,6/22/2023,video,"14,000",0.66,USD,"8,348,987",1.0072,"$14,000.00",$0.66,"$5,510.33"
3f1f00e2-df6e-4dba-bf99-776ad180038f,10/26/2022,8/28/2023,8/28/2023,video,"16,000",1.84,USD,0,1.0077,"$16,000.00",$1.84,$0.00
a69aaeb5-108c-420e-a107-701a0c5f53ab,7/16/2022,7/16/2022,11/2/2023,story,"9,000",1.25,EUR,"3,123,101",1.0087,"$9,078.30",$1.26,"$3,937.84"
51570ee9-a58d-4d11-b769-ebc873e4e169,4/3/2023,4/3/2023,4/3/2023,video,"10,000",0.46,USD,"19,151,487",1.0895,"$10,000.00",$0.46,"$8,809.68"
98cb5a19-89c6-4609-854b-23b804336139,4/26/2023,4/26/2023,4/26/2023,image,"9,000",0.62,EUR,"13,398,552",1.104,"$9,936.00",$0.68,"$9,171.04"
ad12ac7a-abde-4065-8402-1130fef73144,6/7/2023,10/19/2023,11/26/2023,story,"10,000",0.19,USD,0,1.0697,"$10,000.00",$0.19,$0.00
0593a16a-ffd0-4878-86a1-d1c3d478dda2,2/13/2023,11/30/2023,11/30/2023,carousel,"13,000",1.82,USD,0,1.072,"$13,000.00",$1.82,$0.00
fec7e3c1-f608-42fa-811c-4532cccbe05a,9/7/2022,9/7/2022,12/20/2022,image,"8,000",2.47,EUR,0,0.9999,"$7,999.20",$2.47,$0.00
eda4c7c5-19b9-41f1-93ff-9c4220b0dc1f,5/23/2023,5/23/2023,11/10/2023,carousel,"9,000",1.82,USD,"3,060,375",1.0768,"$9,000.00",$1.82,"$5,569.88"
498a184b-f0f0-4888-87fe-f95ae9faf093,6/27/2022,6/27/2022,12/10/2023,carousel,"8,000",0.03,EUR,"96,555,713",1.0583,"$8,466.40",$0.03,"$3,065.55"
47d3d0f5-0607-413d-b358-a221863721c7,2/16/2023,2/16/2023,9/15/2023,image,"3,000",0.2,USD,"10,248,441",1.0668,"$3,000.00",$0.20,"$2,049.69"
ab27facb-f28c-4563-9aba-b0b6fd5ba3ba,7/24/2022,7/24/2022,1/16/2024,story,"11,000",0.22,USD,"13,274,105",1.021,"$11,000.00",$0.22,"$2,920.30"
81da4a13-183f-4cc5-9770-9781f9db88b2,1/31/2023,3/31/2023,3/31/2023,carousel,"6,000",2.17,USD,0,1.0862,"$6,000.00",$2.17,$0.00
38f0f7d5-c323-414d-bafc-0cb7e20c3371,5/24/2023,6/12/2023,8/25/2023,carousel,"7,000",2.61,EUR,"519,581",1.0748,"$7,523.60",$2.81,"$1,457.54"
